#X;Y;FECHA;CALLE;NUMERO;M2;DOLARES;U_S_M2;FOT;COTIZ;BARRIOS;COMUNA;DIRECCION_NORMALIZADA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO
 ; ;12/06/2017;SAN NICOLAS;1100;344;360000;1046,5;3;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;12/06/2017;SAN NICOLAS;1100;344;390000;1133,7;0;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;05/06/2017;SAN NICOLAS;1180;500;430000;860;3;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;09/06/2017;SAN PEDRITO;500;363;235000;647,4;1,2;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;SAN PEDRO;4800;440;365000;829,5;0;17,5;PARQUE AVELLANEDA;COMUNA 9; ; ; 
 ; ;12/06/2017;SANABRIA;900;318;420000;1320,8;3;17,5;FLORESTA;COMUNA 10; ; ; 
 ; ;12/06/2017;SANABRIA;900;381;420000;1102,4;0;17,5;FLORESTA;COMUNA 10; ; ; 
 ; ;09/06/2017;SANABRIA;2200;336;500000;1488,1;0;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;12/06/2017;SANABRIA;2400;320;495000;1546,9;3;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;12/06/2017;SANABRIA;2400;413;450000;1089,6;3;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;06/06/2017;SANABRIA;3163;400;460000;1150;0;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;08/06/2017;SANCHEZ;2000;591;570000;964,5;0;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;07/06/2017;SANCHEZ DE BUSTAMANTE;500;217;630000;2903,2;0;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;06/06/2017;SANCHEZ DE BUSTAMANTE;500;434;1300000;2995,4;0;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;05/06/2017;SANCHEZ DE BUSTAMANTE;800;1020;1800000;1764,7;1,6;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;08/06/2017;SANCHEZ DE LORIA;600;372;459000;1233,9;3;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;08/06/2017;SANTA CATALINA;1300;152;109500;720,4;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;08/06/2017;SANTA ELENA;300;655;330000;503,8;3;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;05/06/2017;SANTA FE;2600;380;5000000;13157,9;0;17,5;RECOLETA;COMUNA 2; ; ; 
 ; ;05/06/2017;SANTA MAGDALENA;500;360;170000;472,2;0;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;13/06/2017;SANTANDER;700;194;280000;1443,3;1,2;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;08/06/2017;SANTANDER;700;251;250000;996;0;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;08/06/2017;SANTANDER;777;194;280000;1443,3;0;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;08/06/2017;SANTANDER;1200;210;250000;1190,5;1,2;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;09/06/2017;SANTIAGO DEL ESTERO;900;200;380000;1900;3,3;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;09/06/2017;SANTIAGO DEL ESTERO;1300;419;370000;883,1;3;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;12/06/2017;SANTIAGO DEL ESTERO;1400;330;450000;1363,6;0;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;09/06/2017;SANTIAGO DEL ESTERO;1400;859;1000000;1164,1;0;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;08/06/2017;SANTO DOMINGO;2300;140;149000;1064,3;1,2;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;08/06/2017;SANTO DOMINGO;2800;267;250000;936,3;0;17,5;BARRACAS;COMUNA 4; ; ; 
 ; ;14/06/2017;SANTO DOMINGO;4300;219;95000;433,8;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;15/06/2017;SANTO TOME;2500;300;230000;766,7;1,2;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;06/06/2017;SANTO TOME;2532;300;230000;766,7;0;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;05/06/2017;SANTO TOME;2532;360;230000;638,9;0;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;15/06/2017;SANTO TOME;3800;246;380000;1544,7;0;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;09/06/2017;SANTO TOME;4400;125;190000;1520;0;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;09/06/2017;SANTO TOME;4400;300;560000;1866,7;3;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;14/06/2017;SANTO TOME;6000;1039;668000;642,9;0;17,5;VERSALLES;COMUNA 10; ; ; 
 ; ;12/06/2017;SANTOS DUMONT;3700;200;300000;1500;0;17,5;CHACARITA;COMUNA 15; ; ; 
 ; ;07/06/2017;SARANDI;200;290;250000;862,1;0;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;SARANDI;1100;267;355000;1329,6;0;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;08/06/2017;SARAZA;400;199;500000;2512,6;0;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;13/06/2017;SARAZA;1100;165;180000;1090,9;0;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;08/06/2017;SARAZA;1700;141;130000;922;0;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;13/06/2017;SARAZA;1700;142;120000;845,1;1,2;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;13/06/2017;SARMIENTO;1600;256;630000;2460,9;0;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;09/06/2017;SARMIENTO;1600;256;680000;2656,3;0;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;06/06/2017;SARMIENTO;1600;908;3400000;3744,5;5;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;13/06/2017;SARMIENTO;1700;423;850000;2009,5;4;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;13/06/2017;SARMIENTO;1700;480;980000;2041,7;0;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;09/06/2017;SARMIENTO;1700;550;1850000;3363,6;5;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;12/06/2017;SARMIENTO;1700;595;1500000;2521;0;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;09/06/2017;SARMIENTO;2800;450;550000;1222,2;4;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;09/06/2017;SARMIENTO;3000;1500;1900000;1266,7;3;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;06/06/2017;SARMIENTO;3200;215;288000;1339,5;3;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;15/06/2017;SASTRE, MARCOS;3000;285;340000;1193;1,2;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;15/06/2017;SASTRE, MARCOS;4100;303;290000;957,1;0;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;09/06/2017;SASTRE, MARCOS;4133;100;290000;2900;0;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;14/06/2017;SCALABRINI ORTIZ, RAUL;100;364;1500000;4120,9;0;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;15/06/2017;SCALABRINI ORTIZ, RAUL;1000;286;1300000;4545,5;0;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;12/06/2017;SCHMIDL, ULRICO;6000;250;270000;1080;0;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;13/06/2017;SCHMIDL, ULRICO;6000;341;280000;821,1;0;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;13/06/2017;SEGUI, F. J., ALTE.;2200;300;395000;1316,7;3;17,5;PATERNAL;COMUNA 15; ; ; 
 ; ;08/06/2017;SEGUI, F. J., ALTE.;2200;303;379000;1250,8;0;17,5;PATERNAL;COMUNA 15; ; ; 
 ; ;13/06/2017;SEGUI, JUAN FRANCISCO;2200;303;379000;1250,8;0;17,5;PATERNAL;COMUNA 15; ; ; 
 ; ;12/06/2017;SEGUROLA;400;290;580000;2000;0;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;12/06/2017;SEGUROLA;700;151;260000;1721,9;0;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;12/06/2017;SEGUROLA;700;312;260000;833,3;0;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;12/06/2017;SEGUROLA;1100;266;370000;1391;4;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;12/06/2017;SEGUROLA;1200;305;595000;1950,8;0;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;09/06/2017;SEGUROLA;1200;284;520000;1831;0;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;09/06/2017;SEGUROLA;1600;390;690000;1769,2;0;17,5;VELEZ SARSFIELD;COMUNA 10; ; ; 
 ; ;12/06/2017;SEGUROLA;1900;105;260000;2476,2;0;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;12/06/2017;SEGUROLA;1900;270;420000;1555,6;0;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;09/06/2017;SEGUROLA;1982;270;420000;1555,6;0;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;15/06/2017;SEGUROLA;2300;165;230000;1393,9;1,2;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;06/06/2017;SEGUROLA;2300;165;250000;1515,2;0;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;06/06/2017;SEGUROLA;4400;273;380000;1391,9;0;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;08/06/2017;SENILLOSA;800;373;900000;2412,9;3;17,5;CABALLITO;COMUNA 6; ; ; 
 ; ;13/06/2017;SENILLOSA;1500;433;515000;1189,4;3,8;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;13/06/2017;SENILLOSA;1900;160;235000;1468,8;0;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;08/06/2017;SENILLOSA;1900;590;820000;1389,8;0;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;08/06/2017;SENILLOSA;1985;160;235000;1468,8;0;17,5;PARQUE CHACABUCO;COMUNA 7; ; ; 
 ; ;14/06/2017;SERRANO;400;982;2500000;2545,8;3,5;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;SERRANO;500;238;980000;4117,6;3,5;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;15/06/2017;SIMBRON;3000;308;330000;1071,4;1,2;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;07/06/2017;SIMBRON;3200;847;2000000;2361,3;0;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;15/06/2017;SIMBRON;3800;242;280000;1157;1,2;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;06/06/2017;SIMBRON;3832;242;280000;1157;0;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;15/06/2017;SIMBRON;3900;75;175000;2333,3;1,2;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;06/06/2017;SOLA, MANUEL;44000;170;238000;1400;0;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;15/06/2017;SOLANO LOPEZ, F., MARISCAL;3100;252;290000;1150,8;1,2;17,5;AGRONOMIA;COMUNA 15; ; ; 
 ; ;06/06/2017;SOLANO LOPEZ, F., MARISCAL;3800;240;400000;1666,7;0;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;12/06/2017;SOLDADO DE LA INDEPENDEN.;1100;433;2150000;4965,4;4,1;17,5;PALERMO;COMUNA 14; ; ; 
 ; ;12/06/2017;SOLIS;300;700;1500000;2142,9;0;17,5;MONTSERRAT;COMUNA 1; ; ; 
 ; ;09/06/2017;SOLIS;1300;230;275000;1195,7;3;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;07/06/2017;SOLIS;1800;1277;1050000;822,2;0;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;06/06/2017;SUAREZ;500;256;195000;761,7;3,5;17,5;BOCA;COMUNA 4; ; ; 
 ; ;08/06/2017;SUAREZ;500;630;250000;396,8;2;17,5;BOCA;COMUNA 4; ; ; 
 ; ;08/06/2017;SUAREZ;700;272;150000;551,5;3,5;17,5;BOCA;COMUNA 4; ; ; 
 ; ;07/06/2017;SUIPACHA;300;160;1600000;10000;0;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;09/06/2017;SUIPACHA;300;170;1250000;7352,9;5;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;09/06/2017;SUPERI;1100;150;250000;1666,7;1,6;17,5;COLEGIALES;COMUNA 13; ; ; 
 ; ;08/06/2017;SUPERI;1700;350;700000;2000;0;17,5;BELGRANO;COMUNA 13; ; ; 
 ; ;09/06/2017;SUPERI;3500;326;499000;1530,7;0;17,5;COGHLAN;COMUNA 12; ; ; 
 ; ;08/06/2017;TABORDA, DIOGENES;175;468;520000;1111,1;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;08/06/2017;TABORDA, DIOGENES;600;290;220000;758,6;0;17,5;PARQUE PATRICIOS;COMUNA 4; ; ; 
 ; ;09/06/2017;TACUARI;500;190;350000;1842,1;5;17,5;MONTSERRAT;COMUNA 1; ; ; 
 ; ;09/06/2017;TACUARI;600;137;220000;1605,8;2,5;17,5;MONTSERRAT;COMUNA 1; ; ; 
 ; ;07/06/2017;TACUARI;800;353;550000;1558,1;0;17,5;MONTSERRAT;COMUNA 1; ; ; 
 ; ;07/06/2017;TACUARI;900;1586;3700000;2332,9;0;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;13/06/2017;TACUARI;1000;576;590000;1024,3;0;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;14/06/2017;TACUARI;1000;580;620000;1069;3,7;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;07/06/2017;TACUARI;1000;591;580000;981,4;0;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;07/06/2017;TACUARI;1353;320;490000;1531,3;0;17,5;CONSTITUCION;COMUNA 1; ; ; 
 ; ;13/06/2017;TAFI;100;209;360000;1722,5;0;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;21/06/2017;TAMBORINI, JOSE PASCUAL;5700;139;207000;1489,2;1,6;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;05/06/2017;TAMBORINI, JOSE PASCUAL;6100;355;330000;929,6;0;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;09/06/2017;TANDIL;2900;110;160000;1454,5;1,5;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;TANDIL;3000;300;360000;1565,2;1,2;17,5;FLORES;COMUNA 7; ; ; 
 ; ;13/06/2017;TAPALQUE;5200;225;180000;800;1,2;17,5;MATADEROS;COMUNA 9; ; ; 
 ; ;09/06/2017;TAPALQUE;5200;225;198000;880;0;17,5;MATADEROS;COMUNA 9; ; ; 
 ; ;09/06/2017;TAPALQUE;5600;165;148000;897;0;17,5;MATADEROS;COMUNA 9; ; ; 
 ; ;13/06/2017;TAPALQUE;5600;165;150000;909,1;0;17,5;MATADEROS;COMUNA 9; ; ; 
 ; ;13/06/2017;TAPALQUE;6100;300;175000;583,3;1,2;17,5;MATADEROS;COMUNA 9; ; ; 
 ; ;08/06/2017;TARIJA;3800;202;280000;1386,1;3,5;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;13/06/2017;TARIJA;3800;626;1200000;1916,9;4,3;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;13/06/2017;TARIJA;3800;658;990000;1504,6;0;17,5;BOEDO;COMUNA 5; ; ; 
 ; ;05/06/2017;TASSO;2600;150;310000;2066,7;3;17,5;PARQUE CHAS;COMUNA 15; ; ; 
 ; ;06/06/2017;TERRADA;199;277;495000;1787;0;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;TERRADA;300;465;1400000;3010,8;3,5;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;TERRADA;700;148;370000;2500;0;17,5;FLORES;COMUNA 7; ; ; 
 ; ;09/06/2017;TERRADA;800;356;495000;1390,4;0;17,5;FLORES;COMUNA 7; ; ; 
 ; ;15/06/2017;TERRADA;1400;262;365000;1393,1;0;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;15/06/2017;TERRADA;1800;275;380000;1381,8;2,5;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;06/06/2017;TERRADA;1900;277;495000;1787;0;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;05/06/2017;TERRADA;1919;277;495000;1787;0;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;15/06/2017;TERRADA;2100;261;500000;1915,7;2,5;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;05/06/2017;TERRADA;2191;169;265000;1568;0;17,5;VILLA SANTA RITA;COMUNA 11; ; ; 
 ; ;15/06/2017;TERRADA;2600;292;260000;890,4;1,2;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;05/06/2017;TERRADA;3100;240;260000;1083,3;0;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;16/06/2017;TERRADA;3500;376;400000;1063,8;1,2;17,5;AGRONOMIA;COMUNA 15; ; ; 
 ; ;06/06/2017;TERRADA;3500;476;400000;840,3;1,2;17,5;AGRONOMIA;COMUNA 15; ; ; 
 ; ;06/06/2017;TERRADA;4600;370;345000;932,4;0;17,5;VILLA PUEYRREDON;COMUNA 12; ; ; 
 ; ;06/06/2017;TERRADA;4647;265;345000;1301,9;0;17,5;VILLA PUEYRREDON;COMUNA 12; ; ; 
 ; ;09/06/2017;TERRERO;800;1949;4000000;2052,3;0;17,5;FLORES;COMUNA 7; ; ; 
 ; ;15/06/2017;TERRERO;1300;491;555000;1130,3;1,6;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;15/06/2017;TERRERO;1300;491;598000;1217,9;2,5;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;12/06/2017;TERRERO;2000;277;270000;974,7;3;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;15/06/2017;TERRERO;3000;196;220000;1122,4;0;17,5;PATERNAL;COMUNA 15; ; ; 
 ; ;06/06/2017;TERRERO;3079;106;220000;2075,5;0;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;05/06/2017;TERRERO;3079;196;220000;1122,4;0;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;06/06/2017;TERRERO;13000;491;598000;1217,9;2,5;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;14/06/2017;THAMES;100;209;580000;2775,1;3,4;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;THAMES;100;432;1050000;2430,6;0;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;THAMES;200;109;275000;2522,9;0;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;THAMES;200;274;530000;1934,3;3,5;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;THAMES;600;490;1100000;2244,9;0;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;THAMES;600;530;1000000;1886,8;0;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;THAMES;800;210;750000;3571,4;1,6;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;14/06/2017;THOME JUAN M.;3500;162;118000;728,4;3;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;13/06/2017;TILCARA;3100;506;520000;1027,7;3;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;08/06/2017;TILCARA;3179;506;520000;1027,7;3;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;08/06/2017;TINOGASTA;2800;160;480000;3000;0;17,5;VILLA DEL PARQUE;COMUNA 11; ; ; 
 ; ;15/06/2017;TINOGASTA;4400;880;1150000;1306,8;0;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;16/06/2017;TINOGASTA;5200;171;180000;1052,6;1,2;17,5;VILLA DEVOTO;COMUNA 11; ; ; 
 ; ;12/06/2017;TONELERO;6100;450;470000;1044,4;0;17,5;LINIERS;COMUNA 9; ; ; 
 ; ;05/06/2017;TORRENT;1100;200;340000;1700;3;17,5;PARQUE CHAS;COMUNA 15; ; ; 
 ; ;05/06/2017;TORRENT;1300;269;515000;1914,5;3;17,5;PARQUE CHAS;COMUNA 15; ; ; 
 ; ;08/06/2017;TRAFUL;3700;315;345000;1095,2;0;17,5;NUEVA POMPEYA;COMUNA 4; ; ; 
 ; ;13/06/2017;TREINTA Y TRES ORIENTALES;355;133;220000;1654,1;0;17,5;ALMAGRO;COMUNA 5; ; ; 
 ; ;09/06/2017;TREJO NEMESIO;5100;91;179000;1967;0;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;12/06/2017;TREJO NEMESIO;5100;150;179000;1193,3;0;17,5;MONTE CASTRO;COMUNA 10; ; ; 
 ; ;08/06/2017;TRELLES, MANUEL R.;1200;437;620000;1418,8;0;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;08/06/2017;TRELLES, MANUEL R.;2100;230;475000;2065,2;5;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;08/06/2017;TRELLES, MANUEL R.;3200;230;450000;1956,5;5;17,5;PATERNAL;COMUNA 15; ; ; 
 ; ;06/06/2017;TRES ARROYOS;2200;290;290000;1000;0;17,5;VILLA GRAL. MITRE;COMUNA 11; ; ; 
 ; ;16/06/2017;TRIUNVIRATO;1000;175;850000;4857,1;0;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;06/06/2017;TRIUNVIRATO;2800;375;1400000;3733,3;0;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;06/06/2017;TRIUNVIRATO;2800;750;2900000;3866,7;0;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;06/06/2017;TRIUNVIRATO;2800;1125;4200000;3733,3;0;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;06/06/2017;TRIUNVIRATO;3000;175;800000;4571,4;0;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;06/06/2017;TRIUNVIRATO;3035;175;850000;4857,1;0;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;16/06/2017;TRIUNVIRATO;3200;179;770000;4301,7;0;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;06/06/2017;TRIUNVIRATO;3200;181;600000;3314,9;0;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;16/06/2017;TRIUNVIRATO;4100;416;1150000;2764,4;0;17,5;PARQUE CHAS;COMUNA 15; ; ; 
 ; ;05/06/2017;TRIUNVIRATO;5500;138;250000;1811,6;0;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;05/06/2017;TRIUNVIRATO;5820;296;410000;1385,1;0;17,5;VILLA URQUIZA;COMUNA 12; ; ; 
 ; ;16/06/2017;TRONADOR;600;750;1600000;2133,3;0;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;06/06/2017;TRONADOR;700;699;1600000;2289;3;17,5;VILLA ORTUZAR;COMUNA 15; ; ; 
 ; ;07/06/2017;TRONADOR;3600;430;560000;1302,3;0;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;07/06/2017;TRONADOR;4500;252;199900;793,3;0;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;14/06/2017;TRONADOR;4700;241;275000;1141,1;1,6;17,5;SAAVEDRA;COMUNA 12; ; ; 
 ; ;05/06/2017;TROXLER, JULIO;3275;6327;3000000;474,2;0;17,5;VILLA SOLDATI;COMUNA 8; ; ; 
 ; ;13/06/2017;TUCUMAN;300;473;950000;2008,5;0;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;07/06/2017;TUCUMAN;1500;765;1850000;2418,3;5;17,5;SAN NICOLAS;COMUNA 1; ; ; 
 ; ;05/06/2017;TUCUMAN;2000;306;850000;2777,8;4;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;TUCUMAN;2100;302;850000;2814,6;4;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;TUCUMAN;3200;1471;3600000;2447,3;0;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;TUCUMAN;3300;122;250000;2049,2;1,6;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;09/06/2017;UDAONDO, GUILLERMO;1300;146;1200000;8219,2;0;17,5;BELGRANO;COMUNA 13; ; ; 
 ; ;15/06/2017;URIARTE;800;482;890000;1846,5;1,6;17,5;VILLA CRESPO;COMUNA 15; ; ; 
 ; ;15/06/2017;URIARTE;2200;388;1650000;4252,6;0;17,5;PALERMO;COMUNA 14; ; ; 
 ; ;08/06/2017;URIBURU JOSE E., PRES.;1000;1100;1600000;1454,5;4;17,5;RECOLETA;COMUNA 2; ; ; 
 ; ;07/06/2017;URQUIZA, GRAL.;100;164;260000;1585,4;0;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;URQUIZA, GRAL.;100;800;780000;975;0;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;URQUIZA, GRAL.;100;829;1000000;1206,3;4;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;URQUIZA, GRAL.;100;845;800000;946,7;3,3;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;05/06/2017;URQUIZA, GRAL.;100;845;880000;1041,4;0;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;09/06/2017;URQUIZA, GRAL.;100;845;1200000;1420,1;0;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;07/06/2017;URQUIZA, GRAL.;100;846;980000;1158,4;3,5;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;05/06/2017;URQUIZA, GRAL.;300;3068;5200000;1694,9;3;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;05/06/2017;URQUIZA, GRAL.;300;3100;6000000;1935,5;0;17,5;BALVANERA;COMUNA 3; ; ; 
 ; ;13/06/2017;URQUIZA, GRAL.;1000;164;260000;1585,4;0;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;14/06/2017;URQUIZA, GRAL.;1100;359;650000;1810,6;2,8;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;14/06/2017;URQUIZA, GRAL.;1400;333;620000;1861,9;0;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
 ; ;07/06/2017;URQUIZA, GRAL.;1428;333;620000;1861,9;0;17,5;SAN CRISTOBAL;COMUNA 3; ; ; 
